Image file,Medium,Museum,Museum-based instance ID,Subset,Width,Height,Product size,Aspect ratio
250113-48148.jpg,Etching,Los Angeles County Museum of Art,250113-48148,train,2148.0,3210.0,6895080.0,0.6692
234615-151149.jpg,Etching,Los Angeles County Museum of Art,234615-151149,train,2486.0,2237.0,5561182.0,1.1113
173713-148094.jpg,Etching,Los Angeles County Museum of Art,173713-148094,train,1804.0,2844.0,5130576.0,0.6343
173248-148255.jpg,Etching,Los Angeles County Museum of Art,173248-148255,train,3455.0,2379.0,8219445.0,1.4523
225415-76927.jpg,Etching,Los Angeles County Museum of Art,225415-76927,train,1967.0,2770.0,5448590.0,0.7101
229163-77800.jpg,Etching,Los Angeles County Museum of Art,229163-77800,train,3000.0,2264.0,6792000.0,1.3251
234602-151185.jpg,Etching,Los Angeles County Museum of Art,234602-151185,train,2644.0,1829.0,4835876.0,1.4456
203949-151181.jpg,Etching,Los Angeles County Museum of Art,203949-151181,train,2712.0,1882.0,5103984.0,1.441
221110-150950.jpg,Etching,Los Angeles County Museum of Art,221110-150950,train,2148.0,1883.0,4044684.0,1.1407
249631-70169.jpg,Etching,Los Angeles County Museum of Art,249631-70169,train,2527.0,2079.0,5253633.0,1.2155
2280021-70037.jpg,Etching,Los Angeles County Museum of Art,2280021-70037,train,2449.0,3480.0,8522520.0,0.7037
231864-147869.jpg,Etching,Los Angeles County Museum of Art,231864-147869,train,1896.0,2938.0,5570448.0,0.6453
230549-146805.jpg,Etching,Los Angeles County Museum of Art,230549-146805,train,1921.0,3279.0,6298959.0,0.5858
232063-148013.jpg,Etching,Los Angeles County Museum of Art,232063-148013,train,2979.0,1939.0,5776281.0,1.5364
234419-150954.jpg,Etching,Los Angeles County Museum of Art,234419-150954,train,2818.0,2190.0,6171420.0,1.2868
173248-148262.jpg,Etching,Los Angeles County Museum of Art,173248-148262,train,1975.0,3377.0,6669575.0,0.5848
225397-76936.jpg,Etching,Los Angeles County Museum of Art,225397-76936,train,2184.0,2673.0,5837832.0,0.8171
232067-148091.jpg,Etching,Los Angeles County Museum of Art,232067-148091,train,1891.0,2892.0,5468772.0,0.6539
203862-150892.jpg,Etching,Los Angeles County Museum of Art,203862-150892,train,3037.0,2125.0,6453625.0,1.4292
231874-147861.jpg,Etching,Los Angeles County Museum of Art,231874-147861,train,1833.0,3175.0,5819775.0,0.5773
232187-148271.jpg,Etching,Los Angeles County Museum of Art,232187-148271,train,1809.0,3071.0,5555439.0,0.5891
249462-70157.jpg,Etching,Los Angeles County Museum of Art,249462-70157,train,2311.0,3042.0,7030062.0,0.7597
246997-52919.jpg,Etching,Los Angeles County Museum of Art,246997-52919,train,2139.0,2904.0,6211656.0,0.7366
2262325-148907.jpg,Etching,Los Angeles County Museum of Art,2262325-148907,train,1820.0,3284.0,5976880.0,0.5542
228641-11780.jpg,Etching,Los Angeles County Museum of Art,228641-11780,train,2190.0,2988.0,6543720.0,0.7329
203974-151168.jpg,Etching,Los Angeles County Museum of Art,203974-151168,train,3071.0,2049.0,6292479.0,1.4988
249995-48171.jpg,Etching,Los Angeles County Museum of Art,249995-48171,train,3204.0,2124.0,6805296.0,1.5085
173248-148263.jpg,Etching,Los Angeles County Museum of Art,173248-148263,train,1971.0,3385.0,6671835.0,0.5823
242130-90896.jpg,Etching,Los Angeles County Museum of Art,242130-90896,train,1925.0,2936.0,5651800.0,0.6557
173592-148057.jpg,Etching,Los Angeles County Museum of Art,173592-148057,train,3394.0,1388.0,4710872.0,2.4452
203290-148338.jpg,Etching,Los Angeles County Museum of Art,203290-148338,train,1959.0,3107.0,6086613.0,0.6305
205390-103293.jpg,Etching,Los Angeles County Museum of Art,205390-103293,train,3365.0,4084.0,13742660.0,0.8239
242088-90880.jpg,Etching,Los Angeles County Museum of Art,242088-90880,train,1958.0,3168.0,6202944.0,0.6181
173261-147865.jpg,Etching,Los Angeles County Museum of Art,173261-147865,train,1910.0,3358.0,6413780.0,0.5688
249371-70160.jpg,Etching,Los Angeles County Museum of Art,249371-70160,train,1736.0,2785.0,4834760.0,0.6233
231973-148022.jpg,Etching,Los Angeles County Museum of Art,231973-148022,train,1707.0,2817.0,4808619.0,0.606
2279992-71034.jpg,Etching,Los Angeles County Museum of Art,2279992-71034,train,2010.0,2778.0,5583780.0,0.7235
202355-146926.jpg,Etching,Los Angeles County Museum of Art,202355-146926,train,1876.0,3204.0,6010704.0,0.5855
173579-148119.jpg,Etching,Los Angeles County Museum of Art,173579-148119,train,1667.0,2947.0,4912649.0,0.5657
173261-147866.jpg,Etching,Los Angeles County Museum of Art,173261-147866,train,1884.0,3322.0,6258648.0,0.5671
249368-70136.jpg,Etching,Los Angeles County Museum of Art,249368-70136,train,2253.0,2931.0,6603543.0,0.7687
2262293-148923.jpg,Etching,Los Angeles County Museum of Art,2262293-148923,train,1811.0,3273.0,5927403.0,0.5533
228904-76589.jpg,Etching,Los Angeles County Museum of Art,228904-76589,train,3332.0,2321.0,7733572.0,1.4356
242014-90889.jpg,Etching,Los Angeles County Museum of Art,242014-90889,train,2805.0,2207.0,6190635.0,1.271
229141-77797.jpg,Etching,Los Angeles County Museum of Art,229141-77797,train,2097.0,2845.0,5965965.0,0.7371
231909-147939.jpg,Etching,Los Angeles County Museum of Art,231909-147939,train,1818.0,3232.0,5875776.0,0.5625
250044-48161.jpg,Etching,Los Angeles County Museum of Art,250044-48161,train,3138.0,2088.0,6552144.0,1.5029
248563-56845.jpg,Etching,Los Angeles County Museum of Art,248563-56845,train,1772.0,3386.0,5999992.0,0.5233
237747-78894.jpg,Etching,Los Angeles County Museum of Art,237747-78894,train,2554.0,2346.0,5991684.0,1.0887
232288-148357.jpg,Etching,Los Angeles County Museum of Art,232288-148357,train,1956.0,3234.0,6325704.0,0.6048
173258-147912.jpg,Etching,Los Angeles County Museum of Art,173258-147912,train,1977.0,3491.0,6901707.0,0.5663
177897-41096.jpg,Etching,Los Angeles County Museum of Art,177897-41096,train,2099.0,2160.0,4533840.0,0.9718
203635-51878.jpg,Etching,Los Angeles County Museum of Art,203635-51878,train,1749.0,3404.0,5953596.0,0.5138
243247-54016.jpg,Etching,Los Angeles County Museum of Art,243247-54016,train,2222.0,2692.0,5981624.0,0.8254
231888-147918.jpg,Etching,Los Angeles County Museum of Art,231888-147918,train,1931.0,3471.0,6702501.0,0.5563
225395-76922.jpg,Etching,Los Angeles County Museum of Art,225395-76922,train,2209.0,2977.0,6576193.0,0.742
2280218-148684.jpg,Etching,Los Angeles County Museum of Art,2280218-148684,train,2859.0,2025.0,5789475.0,1.4119
221108-148376.jpg,Etching,Los Angeles County Museum of Art,221108-148376,train,1787.0,2737.0,4891019.0,0.6529
234646-151205.jpg,Etching,Los Angeles County Museum of Art,234646-151205,train,2895.0,2439.0,7060905.0,1.187
228921-76598.jpg,Etching,Los Angeles County Museum of Art,228921-76598,train,3231.0,2151.0,6949881.0,1.5021
173341-148177.jpg,Etching,Los Angeles County Museum of Art,173341-148177,train,2252.0,3374.0,7598248.0,0.6675
250336-48316.jpg,Etching,Los Angeles County Museum of Art,250336-48316,train,2391.0,2922.0,6986502.0,0.8183
231898-147917.jpg,Etching,Los Angeles County Museum of Art,231898-147917,train,1996.0,3561.0,7107756.0,0.5605
2277398-11778.jpg,Etching,Los Angeles County Museum of Art,2277398-11778,train,1683.0,3147.0,5296401.0,0.5348
2279820-75835.jpg,Etching,Los Angeles County Museum of Art,2279820-75835,train,2055.0,2818.0,5790990.0,0.7292
2279827-137942.jpg,Etching,Los Angeles County Museum of Art,2279827-137942,train,2863.0,2310.0,6613530.0,1.2394
230642-146833.jpg,Etching,Los Angeles County Museum of Art,230642-146833,train,1921.0,3359.0,6452639.0,0.5719
173213-148205.jpg,Etching,Los Angeles County Museum of Art,173213-148205,train,2111.0,3440.0,7261840.0,0.6137
203331-74528.jpg,Etching,Los Angeles County Museum of Art,203331-74528,train,2434.0,2684.0,6532856.0,0.9069
225453-76933.jpg,Etching,Los Angeles County Museum of Art,225453-76933,train,2217.0,2769.0,6138873.0,0.8007
228936-76611.jpg,Etching,Los Angeles County Museum of Art,228936-76611,train,2340.0,2416.0,5653440.0,0.9685
231815-147835.jpg,Etching,Los Angeles County Museum of Art,231815-147835,train,1669.0,2740.0,4573060.0,0.6091
203816-150927.jpg,Etching,Los Angeles County Museum of Art,203816-150927,train,2839.0,2193.0,6225927.0,1.2946
234628-151125.jpg,Etching,Los Angeles County Museum of Art,234628-151125,train,2477.0,2228.0,5518756.0,1.1118
173260-148363.jpg,Etching,Los Angeles County Museum of Art,173260-148363,train,3653.0,2326.0,8496878.0,1.5705
234472-150962.jpg,Etching,Los Angeles County Museum of Art,234472-150962,train,2726.0,2167.0,5907242.0,1.258
249396-70146.jpg,Etching,Los Angeles County Museum of Art,249396-70146,train,2144.0,3140.0,6732160.0,0.6828
173276-147883.jpg,Etching,Los Angeles County Museum of Art,173276-147883,train,2067.0,3404.0,7036068.0,0.6072
173592-148051.jpg,Etching,Los Angeles County Museum of Art,173592-148051,train,2877.0,2273.0,6539421.0,1.2657
173258-147916.jpg,Etching,Los Angeles County Museum of Art,173258-147916,train,1953.0,3428.0,6694884.0,0.5697
231994-148026.jpg,Etching,Los Angeles County Museum of Art,231994-148026,train,1784.0,3156.0,5630304.0,0.5653
234654-151130.jpg,Etching,Los Angeles County Museum of Art,234654-151130,train,2445.0,2232.0,5457240.0,1.0954
203949-151190.jpg,Etching,Los Angeles County Museum of Art,203949-151190,train,2719.0,1909.0,5190571.0,1.4243
240098-82999.jpg,Etching,Los Angeles County Museum of Art,240098-82999,train,2794.0,2222.0,6208268.0,1.2574
232149-148222.jpg,Etching,Los Angeles County Museum of Art,232149-148222,train,1925.0,3309.0,6369825.0,0.5817
202375-146907.jpg,Etching,Los Angeles County Museum of Art,202375-146907,train,1935.0,3245.0,6279075.0,0.5963
203816-150938.jpg,Etching,Los Angeles County Museum of Art,203816-150938,train,2816.0,2212.0,6228992.0,1.2731
231920-147929.jpg,Etching,Los Angeles County Museum of Art,231920-147929,train,1883.0,3500.0,6590500.0,0.538
237748-78908.jpg,Etching,Los Angeles County Museum of Art,237748-78908,train,1747.0,3150.0,5503050.0,0.5546
231927-147937.jpg,Etching,Los Angeles County Museum of Art,231927-147937,train,1842.0,3256.0,5997552.0,0.5657
248559-56814.jpg,Etching,Los Angeles County Museum of Art,248559-56814,train,1996.0,2921.0,5830316.0,0.6833
248515-56770.jpg,Etching,Los Angeles County Museum of Art,248515-56770,train,3270.0,2031.0,6641370.0,1.61
232041-148081.jpg,Etching,Los Angeles County Museum of Art,232041-148081,train,1662.0,3053.0,5074086.0,0.5444
250053-48178.jpg,Etching,Los Angeles County Museum of Art,250053-48178,train,3210.0,2058.0,6606180.0,1.5598
173237-148360.jpg,Etching,Los Angeles County Museum of Art,173237-148360,train,1927.0,3274.0,6308998.0,0.5886
248585-56846.jpg,Etching,Los Angeles County Museum of Art,248585-56846,train,1763.0,3280.0,5782640.0,0.5375
202429-148009.jpg,Etching,Los Angeles County Museum of Art,202429-148009,train,1812.0,3085.0,5590020.0,0.5874
231951-147830.jpg,Etching,Los Angeles County Museum of Art,231951-147830,train,1626.0,2636.0,4286136.0,0.6168
248587-56864.jpg,Etching,Los Angeles County Museum of Art,248587-56864,train,3298.0,2215.0,7305070.0,1.4889
203862-150894.jpg,Etching,Los Angeles County Museum of Art,203862-150894,train,3150.0,2211.0,6964650.0,1.4247
2280820-26341.jpg,Etching,Los Angeles County Museum of Art,2280820-26341,train,1964.0,3251.0,6384964.0,0.6041
242094-90261.jpg,Etching,Los Angeles County Museum of Art,242094-90261,train,1906.0,3289.0,6268834.0,0.5795
232246-148326.jpg,Etching,Los Angeles County Museum of Art,232246-148326,train,1946.0,3347.0,6513262.0,0.5814
250061-48149.jpg,Etching,Los Angeles County Museum of Art,250061-48149,train,2148.0,3198.0,6869304.0,0.6717
2280051-56774.jpg,Etching,Los Angeles County Museum of Art,2280051-56774,train,2821.0,2328.0,6567288.0,1.2118
173278-148001.jpg,Etching,Los Angeles County Museum of Art,173278-148001,train,2014.0,2931.0,5903034.0,0.6871
2262307-148916.jpg,Etching,Los Angeles County Museum of Art,2262307-148916,train,1889.0,3394.0,6411266.0,0.5566
221110-150944.jpg,Etching,Los Angeles County Museum of Art,221110-150944,train,2234.0,1923.0,4295982.0,1.1617
243258-54003.jpg,Etching,Los Angeles County Museum of Art,243258-54003,train,2074.0,3096.0,6421104.0,0.6699
234379-150892.jpg,Etching,Los Angeles County Museum of Art,234379-150892,train,3037.0,2125.0,6453625.0,1.4292
230657-146925.jpg,Etching,Los Angeles County Museum of Art,230657-146925,train,1870.0,3242.0,6062540.0,0.5768
173592-148049.jpg,Etching,Los Angeles County Museum of Art,173592-148049,train,2779.0,2197.0,6105463.0,1.2649
233730-10048.jpg,Etching,Los Angeles County Museum of Art,233730-10048,train,3144.0,1980.0,6225120.0,1.5879
243246-54009.jpg,Etching,Los Angeles County Museum of Art,243246-54009,train,2109.0,2957.0,6236313.0,0.7132
232253-148325.jpg,Etching,Los Angeles County Museum of Art,232253-148325,train,1976.0,3386.0,6690736.0,0.5836
228655-11783.jpg,Etching,Los Angeles County Museum of Art,228655-11783,train,3210.0,2052.0,6586920.0,1.5643
243327-54056.jpg,Etching,Los Angeles County Museum of Art,243327-54056,train,1373.0,3363.0,4617399.0,0.4083
2280014-70048.jpg,Etching,Los Angeles County Museum of Art,2280014-70048,train,3466.0,2139.0,7413774.0,1.6204
203973-151169.jpg,Etching,Los Angeles County Museum of Art,203973-151169,train,2857.0,2229.0,6368253.0,1.2817
249869-71030.jpg,Etching,Los Angeles County Museum of Art,249869-71030,train,2115.0,2970.0,6281550.0,0.7121
231952-147840.jpg,Etching,Los Angeles County Museum of Art,231952-147840,train,1857.0,3183.0,5910831.0,0.5834
242126-90901.jpg,Etching,Los Angeles County Museum of Art,242126-90901,train,1693.0,2604.0,4408572.0,0.6502
225414-76920.jpg,Etching,Los Angeles County Museum of Art,225414-76920,train,2103.0,2548.0,5358444.0,0.8254
202375-146915.jpg,Etching,Los Angeles County Museum of Art,202375-146915,train,2069.0,3357.0,6945633.0,0.6163
230819-147373.jpg,Etching,Los Angeles County Museum of Art,230819-147373,train,3146.0,2324.0,7311304.0,1.3537
230811-147325.jpg,Etching,Los Angeles County Museum of Art,230811-147325,train,3084.0,2220.0,6846480.0,1.3892
239009-151884.jpg,Etching,Los Angeles County Museum of Art,239009-151884,train,2374.0,3192.0,7577808.0,0.7437
232163-148258.jpg,Etching,Los Angeles County Museum of Art,232163-148258,train,1960.0,3333.0,6532680.0,0.5881
173261-147864.jpg,Etching,Los Angeles County Museum of Art,173261-147864,train,3328.0,2322.0,7727616.0,1.4332
2279897-40066.jpg,Etching,Los Angeles County Museum of Art,2279897-40066,train,2169.0,3115.0,6756435.0,0.6963
249511-70230.jpg,Etching,Los Angeles County Museum of Art,249511-70230,train,2281.0,3391.0,7734871.0,0.6727
249490-70190.jpg,Etching,Los Angeles County Museum of Art,249490-70190,train,2140.0,2997.0,6413580.0,0.714
249474-70142.jpg,Etching,Los Angeles County Museum of Art,249474-70142,train,2887.0,1893.0,5465091.0,1.5251
231926-147933.jpg,Etching,Los Angeles County Museum of Art,231926-147933,train,1819.0,3456.0,6286464.0,0.5263
202716-90609.jpg,Etching,Los Angeles County Museum of Art,202716-90609,train,3454.0,1843.0,6365722.0,1.8741
391675.jpg,Etching,Metropolitan Museum of Art,60.598.66,train,2698.0,3372.0,9097656.0,0.8001
468496.jpg,Iron,Metropolitan Museum of Art,55.61.44,train,2648.0,1784.0,4724032.0,1.4843
247070.jpg,Iron,Metropolitan Museum of Art,"03.24.11, .12",train,1984.0,1792.0,3555328.0,1.1071
468500.jpg,Iron,Metropolitan Museum of Art,55.61.7,train,4000.0,2907.0,11628000.0,1.376
468498.jpg,Iron,Metropolitan Museum of Art,55.61.48,train,2104.0,2223.0,4677192.0,0.9465
247081.jpg,Iron,Metropolitan Museum of Art,03.24.10,train,1463.0,2000.0,2926000.0,0.7315
468503.jpg,Iron,Metropolitan Museum of Art,55.61.77a-c,train,1877.0,1845.0,3463065.0,1.0173
463333.jpg,Iron,Metropolitan Museum of Art,10.100.133,train,2560.0,1457.0,3729920.0,1.757
471606.jpg,Iron,Metropolitan Museum of Art,55.61.34,train,2100.0,2040.0,4284000.0,1.0294
29281.jpg,Iron,Metropolitan Museum of Art,42.50.391,train,4000.0,3200.0,12800000.0,1.25
463320.jpg,Iron,Metropolitan Museum of Art,10.100.107,train,2325.0,1540.0,3580500.0,1.5097
33617.jpg,Iron,Metropolitan Museum of Art,"14.25.1757a, b",train,4000.0,2667.0,10668000.0,1.4998
323107.jpg,Iron,Metropolitan Museum of Art,34.107.153,train,730.0,800.0,584000.0,0.9125
324772.jpg,Iron,Metropolitan Museum of Art,58.31.35,train,469.0,800.0,375200.0,0.5863
33496.jpg,Iron,Metropolitan Museum of Art,18.40.3,train,3456.0,2304.0,7962624.0,1.5
471434.jpg,Iron,Metropolitan Museum of Art,52.121.1,train,2696.0,2480.0,6686080.0,1.0871
468832.jpg,Iron,Metropolitan Museum of Art,87.11.512,train,2560.0,1920.0,4915200.0,1.3333
58512.jpg,Iron,Metropolitan Museum of Art,91.1.1069,train,1500.0,2000.0,3000000.0,0.75
186864.jpg,Iron,Metropolitan Museum of Art,87.11.98,train,1873.0,1493.0,2796389.0,1.2545
247084.jpg,Iron,Metropolitan Museum of Art,03.24.15,train,1784.0,605.0,1079320.0,2.9488
244344.jpg,Iron,Metropolitan Museum of Art,74.51.5465,train,1976.0,800.0,1580800.0,2.47
468900.jpg,Iron,Metropolitan Museum of Art,87.11.717,train,1556.0,2503.0,3894668.0,0.6217
468903.jpg,Iron,Metropolitan Museum of Art,"87.11.73a, b",train,1366.0,1356.0,1852296.0,1.0074
468333.jpg,Iron,Metropolitan Museum of Art,50.174.1,train,4000.0,3844.0,15376000.0,1.0406
468862.jpg,Iron,Metropolitan Museum of Art,87.11.66,train,2511.0,1476.0,3706236.0,1.7012
29189.jpg,Iron,Metropolitan Museum of Art,42.50.252,train,4000.0,3200.0,12800000.0,1.25
468837.jpg,Iron,Metropolitan Museum of Art,87.11.517,train,2541.0,1521.0,3864861.0,1.6706
186907.jpg,Iron,Metropolitan Museum of Art,87.11.334,train,948.0,1944.0,1842912.0,0.4877
29290.jpg,Iron,Metropolitan Museum of Art,42.50.398,train,4000.0,3200.0,12800000.0,1.25
35894.jpg,Iron,Metropolitan Museum of Art,12.230.129,train,2748.0,4944.0,13586112.0,0.5558
463334.jpg,Iron,Metropolitan Museum of Art,10.100.134,train,2430.0,1782.0,4330260.0,1.3636
22266.jpg,Iron,Metropolitan Museum of Art,"14.25.705n, o",train,4000.0,3200.0,12800000.0,1.25
468902.jpg,Iron,Metropolitan Museum of Art,87.11.729,train,2480.0,1476.0,3660480.0,1.6802
471638.jpg,Iron,Metropolitan Museum of Art,"55.61.76a, b",train,2118.0,2148.0,4549464.0,0.986
29319.jpg,Iron,Metropolitan Museum of Art,42.50.456–.457,train,4000.0,3200.0,12800000.0,1.25
27887.jpg,Iron,Metropolitan Museum of Art,46.79.7-11,train,4000.0,2857.0,11428000.0,1.4001
468888.jpg,Iron,Metropolitan Museum of Art,"87.11.699a, b",train,1821.0,2201.0,4008021.0,0.8274
471637.jpg,Iron,Metropolitan Museum of Art,"55.61.75a, b",train,2196.0,2196.0,4822416.0,1.0
33638.jpg,Iron,Metropolitan Museum of Art,14.25.1794,train,2667.0,4000.0,10668000.0,0.6667
186930.jpg,Iron,Metropolitan Museum of Art,87.11.383,train,612.0,1736.0,1062432.0,0.3525
32112.jpg,Iron,Metropolitan Museum of Art,"36.25.60a, b",train,4000.0,2857.0,11428000.0,1.4001
35128.jpg,Iron,Metropolitan Museum of Art,17.229.16,train,3617.0,3617.0,13082689.0,1.0
35127.jpg,Iron,Metropolitan Museum of Art,17.229.15,train,3648.0,3648.0,13307904.0,1.0
471307.jpg,Iron,Metropolitan Museum of Art,47.101.78,train,1753.0,1076.0,1886228.0,1.6292
471718.jpg,Iron,Metropolitan Museum of Art,55.61.165,train,2160.0,2063.0,4456080.0,1.047
471603.jpg,Iron,Metropolitan Museum of Art,55.61.31,train,1799.0,2190.0,3939810.0,0.8215
29351.jpg,Iron,Metropolitan Museum of Art,42.50.502,train,2667.0,4000.0,10668000.0,0.6667
34351.jpg,Iron,Metropolitan Museum of Art,29.150.90q,train,2857.0,4000.0,11428000.0,0.7143
468807.jpg,Iron,Metropolitan Museum of Art,87.11.412,train,1239.0,2560.0,3171840.0,0.484
463373.jpg,Iron,Metropolitan Museum of Art,10.100.68,train,2560.0,1805.0,4620800.0,1.4183
324773.jpg,Iron,Metropolitan Museum of Art,58.31.36,train,477.0,800.0,381600.0,0.5962
468898.jpg,Iron,Metropolitan Museum of Art,"87.11.715a, b",train,1632.0,2421.0,3951072.0,0.6741
468865.jpg,Iron,Metropolitan Museum of Art,"87.11.667a, b",train,1842.0,1989.0,3663738.0,0.9261
471313.jpg,Iron,Metropolitan Museum of Art,47.101.85,train,3811.0,4000.0,15244000.0,0.9527
471445.jpg,Iron,Metropolitan Museum of Art,52.121.15,train,1517.0,1554.0,2357418.0,0.9762
468841.jpg,Iron,Metropolitan Museum of Art,87.11.524,train,2482.0,1548.0,3842136.0,1.6034
471703.jpg,Iron,Metropolitan Museum of Art,55.61.150,train,2628.0,1809.0,4754052.0,1.4527
34357.jpg,Iron,Metropolitan Museum of Art,29.150.90rr,train,2857.0,4000.0,11428000.0,0.7143
445010.jpg,Iron,Metropolitan Museum of Art,07.210.2,train,1350.0,735.0,992250.0,1.8367
324390.jpg,Iron,Metropolitan Museum of Art,59.107.32,train,527.0,800.0,421600.0,0.6587
468805.jpg,Iron,Metropolitan Museum of Art,87.11.390,train,1794.0,1908.0,3422952.0,0.9403
29276.jpg,Iron,Metropolitan Museum of Art,42.50.386,train,4000.0,3200.0,12800000.0,1.25
29288.jpg,Iron,Metropolitan Museum of Art,42.50.400,train,4000.0,3200.0,12800000.0,1.25
468914.jpg,Iron,Metropolitan Museum of Art,87.11.88,train,2435.0,1403.0,3416305.0,1.7356
191475.jpg,Iron,Metropolitan Museum of Art,10.100.192,train,659.0,896.0,590464.0,0.7355
471657.jpg,Iron,Metropolitan Museum of Art,"55.61.96a, b",train,1872.0,1815.0,3397680.0,1.0314
471587.jpg,Iron,Metropolitan Museum of Art,55.61.10a–e,train,2025.0,1744.0,3531600.0,1.1611
31877.jpg,Iron,Metropolitan Museum of Art,"36.25.514a, b",train,4000.0,2857.0,11428000.0,1.4001
463368.jpg,Iron,Metropolitan Museum of Art,10.100.195b,train,2555.0,1401.0,3579555.0,1.8237
463342.jpg,Iron,Metropolitan Museum of Art,10.100.142,train,2492.0,1685.0,4199020.0,1.4789
58948.jpg,Iron,Metropolitan Museum of Art,36.120.667,train,1500.0,2000.0,3000000.0,0.75
35129.jpg,Iron,Metropolitan Museum of Art,17.229.17,train,3624.0,3624.0,13133376.0,1.0
186942.jpg,Iron,Metropolitan Museum of Art,87.11.421,train,467.0,1443.0,673881.0,0.3236
471708.jpg,Iron,Metropolitan Museum of Art,55.61.155,train,2335.0,1713.0,3999855.0,1.3631
35804.jpg,Iron,Metropolitan Museum of Art,2011.502.8,train,3200.0,4000.0,12800000.0,0.8
468913.jpg,Iron,Metropolitan Museum of Art,87.11.87,train,2376.0,1469.0,3490344.0,1.6174
466301.jpg,Iron,Metropolitan Museum of Art,20.123.10,train,5904.0,928.0,5478912.0,6.3621
463325.jpg,Iron,Metropolitan Museum of Art,10.100.125,train,2418.0,1449.0,3503682.0,1.6687
33544.jpg,Iron,Metropolitan Museum of Art,14.25.1800,train,3000.0,4000.0,12000000.0,0.75
468812.jpg,Iron,Metropolitan Museum of Art,87.11.432,train,1830.0,2250.0,4117500.0,0.8133
187113.jpg,Iron,Metropolitan Museum of Art,87.11.664,train,1981.0,1178.0,2333618.0,1.6817
471305.jpg,Iron,Metropolitan Museum of Art,47.101.75,train,900.0,2201.0,1980900.0,0.4089
462971.jpg,Iron,Metropolitan Museum of Art,06.176.82,train,1960.0,1289.0,2526440.0,1.5206
327030.jpg,Iron,Metropolitan Museum of Art,1984.394.5,train,766.0,568.0,435088.0,1.3486
463339.jpg,Iron,Metropolitan Museum of Art,10.100.139,train,2347.0,1482.0,3478254.0,1.5837
465507.jpg,Iron,Metropolitan Museum of Art,"17.193.190a, b",train,2295.0,1134.0,2602530.0,2.0238
468860.jpg,Iron,Metropolitan Museum of Art,87.11.628,train,2478.0,1553.0,3848334.0,1.5956
468908.jpg,Iron,Metropolitan Museum of Art,87.11.82,train,2535.0,1552.0,3934320.0,1.6334
468853.jpg,Iron,Metropolitan Museum of Art,87.11.56,train,2514.0,1448.0,3640272.0,1.7362
29331.jpg,Iron,Metropolitan Museum of Art,42.50.480,train,4000.0,2857.0,11428000.0,1.4001
32064.jpg,Iron,Metropolitan Museum of Art,36.25.124,train,4000.0,4000.0,16000000.0,1.0
468859.jpg,Iron,Metropolitan Museum of Art,87.11.624,train,2519.0,1532.0,3859108.0,1.6443
186916.jpg,Iron,Metropolitan Museum of Art,87.11.358,train,586.0,1805.0,1057730.0,0.3247
468846.jpg,Iron,Metropolitan Museum of Art,87.11.537,train,2474.0,1724.0,4265176.0,1.435
468828.jpg,Iron,Metropolitan Museum of Art,87.11.508,train,2560.0,1920.0,4915200.0,1.3333
465591.jpg,Iron,Metropolitan Museum of Art,17.193.265,train,2400.0,1357.0,3256800.0,1.7686
471681.jpg,Iron,Metropolitan Museum of Art,55.61.124,train,2089.0,2040.0,4261560.0,1.024
325194.jpg,Iron,Metropolitan Museum of Art,61.100.63,train,388.0,800.0,310400.0,0.485
475521.jpg,Iron,Metropolitan Museum of Art,55.61.58,train,1800.0,755.0,1359000.0,2.3841
326641.jpg,Iron,Metropolitan Museum of Art,1980.225.4,train,800.0,597.0,477600.0,1.34
471648.jpg,Iron,Metropolitan Museum of Art,55.61.87,train,1854.0,1854.0,3437316.0,1.0
471597.jpg,Iron,Metropolitan Museum of Art,55.61.23,train,2405.0,1500.0,3607500.0,1.6033
468825.jpg,Iron,Metropolitan Museum of Art,87.11.50,train,1850.0,1885.0,3487250.0,0.9814
27805.jpg,Iron,Metropolitan Museum of Art,2005.271,train,4000.0,4000.0,16000000.0,1.0
29333.jpg,Iron,Metropolitan Museum of Art,42.50.482,train,4000.0,3200.0,12800000.0,1.25
466303.jpg,Iron,Metropolitan Museum of Art,"20.123.3a, b",train,1764.0,2233.0,3939012.0,0.79
33676.jpg,Iron,Metropolitan Museum of Art,14.25.1685,train,3674.0,3843.0,14119182.0,0.956
58947.jpg,Iron,Metropolitan Museum of Art,36.120.671,train,1500.0,2000.0,3000000.0,0.75
460474.jpg,Iron,Metropolitan Museum of Art,1975.1.1464,train,1384.0,2967.0,4106328.0,0.4665
470761.jpg,Iron,Metropolitan Museum of Art,25.120.543b,train,836.0,1004.0,839344.0,0.8327
471446.jpg,Iron,Metropolitan Museum of Art,52.121.16,train,2970.0,1757.0,5218290.0,1.6904
471437.jpg,Iron,Metropolitan Museum of Art,52.121.5a–d,train,1912.0,2640.0,5047680.0,0.7242
471664.jpg,Iron,Metropolitan Museum of Art,"55.61.103a, b",train,2052.0,2040.0,4186080.0,1.0059
466308.jpg,Iron,Metropolitan Museum of Art,20.123.9,train,5632.0,944.0,5316608.0,5.9661
468817.jpg,Iron,Metropolitan Museum of Art,87.11.443,train,2503.0,1332.0,3333996.0,1.8791
471646.jpg,Iron,Metropolitan Museum of Art,"55.61.85a, b",train,2280.0,2195.0,5004600.0,1.0387
325314.jpg,Iron,Metropolitan Museum of Art,61.100.139,train,800.0,768.0,614400.0,1.0417
